start	end	text
8150310	8154938	We started talking about how spirituality needs to be at the front and center of the work that we do.
8155278	8167197	We talked about Reverend Lawson and nonviolent direct action and how when you fight, it's not about just trying to defeat your opponent, but trying to win over your opponent so they can see your point of view.
8167177	8172382	He places the needs of others first, and he's been an amazing ally in fighting for justice in this city.
8173003	8177547	No matter where he goes next, I'm certain we'll continue to see him out there fighting the good fight.
8178328	8184834	So Reverend Hoover, thank you for all the work that you do, for making us believe in progress, and best of luck to you in your next chapter.
8189018	8193943	And now it's my distinct honor to welcome Reverend Zachary Hoover to share a few words.
8201281	8208571	Thank you both so much, Councilmember Soto-Martinez, and my councilmember, whom I share a street with, Councilmember Jurado.
8208591	8209513	It's really great to be here.
8209533	8214600	I remember when I started at LA Voice as an organizer, sometimes we had trouble even getting meetings in this building.
8215181	8220649	And now here we are, all together with staff and friends and people that we've done work with over the years.
8221991	8226377	When your staff person, Isabella, told us that it might be at least 90 minutes before it would be our turn,
8226357	8229236	I told my wife and son, and she said, 90 minutes.
8229377	8231309	And I said, babe, you're Latina, and I'm Irish.
8231370	8232638	It's going to be 90 minutes.
8234339	8240106	So I just want to thank the two of you for creating this opportunity.
8241849	8255066	For me, it's about the work that LA Voice has been able to do over the years with partners in this room and with grassroots leaders all across LA County, our board members, our staff, and just regular folks from communities in Los Angeles.
8255526	8256247	I have fond memories.
8256287	8259672	It was cool to see Mr. Alarcón here.
8259752	8263637	We worked together on the Responsible Banking Ordinance, one of my first campaigns ever here.
8263617	8272576	And I also have very fond memories of being in this room as we were winning Band the Box with somebody who used to occupy your seat, presenting some challenges on that front.
8272996	8277526	So it's been great to have a different point of view on some of those things and different seats in these chambers.
8279269	8281474	LA Voice is really special.
8281673	8289749	I had the opportunity to be there for 17 years as an organizer and as the ED, and I think what makes it special is a lot of what you captured in your remarks.
8290290	8302213	It's about people believing in each other and that all of us, no matter how much power we think we have, we have more than we think, and that we can go beyond ourselves to create the kind of communities that we want to live in.
8302278	8317206	I also want to thank the council president, Harris Dawson, who's been both a friend and a mentor over the years, helpful in thinking about leadership and leading organizations like ours, as well as helping me understand some of what was going on in politics in this county.
8317287	8320152	So thank you so much for your friendship and for your teaching.
8321583	8325948	I also get to introduce a couple people today and make sure that the council knows.
8326429	8330193	I think the council mostly knows who they are, but just to make sure, I want to cover all my bases.
8330493	8335359	So first of all, last time I was here was at the passing of our late board chair, Umar Hakim.
8335760	8337261	You all honored him really beautifully.
8337822	8346392	And I'm really, on that sad note, I'm also very happy to say that our new board chair, who's just been elected, is Sarah Montrose, who's here with us today.
8348768	8364475	And also, I'm so pleased to be followed by an excellent leader who is already taking LA Voice into its next steps and will work with the team in developing her own vision for the leadership and the power of LA Voice.
8364736	8366659	And that's Dr. Charity Chandler-Cole.
8368175	8370257	Please raise your hand so everybody knows exactly.
8370758	8371439	She doesn't like it.
8373821	8375383	So just two final comments.
8376945	8379067	First is, I want to thank my family.
8379447	8380528	My wife Saskia is here.
8380909	8386775	My son Andres, who's 10 years old and is happily missing school, and got a history lesson today.
8386835	8389518	And also, I'm taking him to Ireland on his spring break.
8389538	8393923	So we got a little pre-taste today, which I'm excited about, as my mom's a Flynn.
8394023	8396646	So we could talk about that later.
8396626	8408137	And I once had a grassroots leader say to me when I first started in Coachella Valley, his name was Gabriel, and he said, Zacharias, nadie es indispensable, pero todos somos necesarios.
8408738	8413150	Zachary, no one is indispensable, but we're all necessary.
8413130	8419480	Every single one of us is required to do the work of building our communities and our cities and creating the kind of world that we want to live in.
8420101	8426510	So it's a great relief to not be indispensable, and it's a great gift to be necessary.
